issue_time,target_time,lead_hour,hour_of_day,series_type,scenario_id,raw_scenario_id,pv_s_kw
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,0,0,93.88662719726562
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,0,0,402.42633056640625
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,0,0,925.3616943359375
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,0,0,1402.4066162109375
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,0,0,1838.7584228515625
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,0,0,2059.3818359375
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,0,0,1848.3214111328125
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,0,0,1876.3294677734375
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,0,0,1983.068359375
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,0,0,894.2011108398438
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,0,0,286.9152526855469
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,0,0,537.6409912109375
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,0,0,170.4981231689453
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,0,0,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,1,1,80.38432312011719
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,1,1,429.4926452636719
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,1,1,753.3325805664062
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,1,1,1143.3614501953125
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,1,1,1781.5341796875
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,1,1,2189.003662109375
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,1,1,2257.070556640625
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,1,1,2216.210205078125
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,1,1,2014.59228515625
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,1,1,1605.0810546875
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,1,1,1150.2279052734375
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,1,1,431.2435302734375
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,1,1,79.38629913330078
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,1,1,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,2,2,204.15530395507812
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,2,2,492.0352783203125
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,2,2,918.0980834960938
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,2,2,1398.3831787109375
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,2,2,1540.927490234375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,2,2,2042.7603759765625
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,2,2,2214.768310546875
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,2,2,2207.577392578125
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,2,2,2055.02392578125
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,2,2,1515.894775390625
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,2,2,1016.8632202148438
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,2,2,459.853271484375
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,2,2,113.17108154296875
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,2,2,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,3,3,89.05538940429688
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,3,3,448.4789733886719
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,3,3,875.1216430664062
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,3,3,1385.9552001953125
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,3,3,1420.646484375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,3,3,1660.8192138671875
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,3,3,1927.1485595703125
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,3,3,2209.7275390625
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,3,3,1962.6041259765625
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,3,3,1029.8138427734375
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,3,3,530.7796630859375
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,3,3,398.9057312011719
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,3,3,97.7430191040039
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,3,3,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,4,4,86.22782135009766
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,4,4,457.9273681640625
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,4,4,1316.1998291015625
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,4,4,1399.4107666015625
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,4,4,1739.3505859375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,4,4,1735.030517578125
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,4,4,2243.234619140625
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,4,4,2213.81689453125
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,4,4,2076.366943359375
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,4,4,1778.637939453125
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,4,4,1239.3133544921875
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,4,4,598.798828125
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,4,4,170.33343505859375
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,4,4,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,5,5,71.41172790527344
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,5,5,294.8130187988281
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,5,5,696.8114624023438
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,5,5,1379.5445556640625
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,5,5,1185.8294677734375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,5,5,1612.868896484375
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,5,5,1333.31640625
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,5,5,1805.537353515625
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,5,5,785.9517822265625
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,5,5,469.7415466308594
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,5,5,286.9152526855469
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,5,5,654.907470703125
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,5,5,170.11160278320312
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,5,5,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,6,6,204.15530395507812
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,6,6,484.8009338378906
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,6,6,923.7286987304688
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,6,6,1811.244384765625
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,6,6,1740.6502685546875
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,6,6,1863.8974609375
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,6,6,1871.8211669921875
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,6,6,1643.2191162109375
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,6,6,1276.8563232421875
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,6,6,844.5152587890625
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,6,6,932.4707641601562
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,6,6,400.825439453125
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,6,6,170.134521484375
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,6,6,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,7,7,60.72203063964844
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,7,7,347.3135070800781
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,7,7,780.2848510742188
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,7,7,1395.0201416015625
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,7,7,1736.0609130859375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,7,7,2025.9986572265625
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,7,7,2241.333740234375
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,7,7,2173.98583984375
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,7,7,1930.800048828125
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,7,7,1765.30224609375
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,7,7,1215.4739990234375
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,7,7,336.5051574707031
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,7,7,99.85477447509766
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,7,7,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,8,8,167.3359832763672
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,8,8,698.5848999023438
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,8,8,778.4735107421875
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,8,8,947.9049682617188
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,8,8,1166.0498046875
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,8,8,1604.7156982421875
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,8,8,2147.87353515625
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,8,8,2181.18798828125
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,8,8,1892.802001953125
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,8,8,1770.083740234375
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,8,8,836.0362548828125
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,8,8,236.79867553710938
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,8,8,155.57696533203125
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,8,8,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,9,9,87.55628204345703
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,9,9,449.6065979003906
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,9,9,910.835205078125
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,9,9,1408.636474609375
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,9,9,1749.8624267578125
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,9,9,2103.381591796875
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,9,9,1981.7421875
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,9,9,1990.622802734375
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,9,9,2062.659423828125
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,9,9,1242.0635986328125
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,9,9,286.9152526855469
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,9,9,152.71119689941406
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,9,9,105.7749252319336
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,9,9,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,10,10,46.70758056640625
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,10,10,310.6203308105469
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,10,10,754.2273559570312
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,10,10,936.418701171875
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,10,10,1501.8731689453125
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,10,10,2016.1929931640625
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,10,10,2214.725830078125
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,10,10,2040.531494140625
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,10,10,1668.967529296875
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,10,10,1515.4678955078125
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,10,10,465.08013916015625
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,10,10,348.6072998046875
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,10,10,170.13038635253906
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,10,10,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,11,11,204.15530395507812
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,11,11,752.3135375976562
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,11,11,936.15478515625
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,11,11,1206.802490234375
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,11,11,1317.173583984375
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,11,11,2044.516845703125
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,11,11,2184.951416015625
2025-06-30 23:00:00,2025-07-01 13:00:00,14,13,raw_M500,11,11,2418.9375
2025-06-30 23:00:00,2025-07-01 14:00:00,15,14,raw_M500,11,11,1966.1788330078125
2025-06-30 23:00:00,2025-07-01 15:00:00,16,15,raw_M500,11,11,1392.5274658203125
2025-06-30 23:00:00,2025-07-01 16:00:00,17,16,raw_M500,11,11,618.6346435546875
2025-06-30 23:00:00,2025-07-01 17:00:00,18,17,raw_M500,11,11,223.15011596679688
2025-06-30 23:00:00,2025-07-01 18:00:00,19,18,raw_M500,11,11,112.38518524169922
2025-06-30 23:00:00,2025-07-01 19:00:00,20,19,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 20:00:00,21,20,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 21:00:00,22,21,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 22:00:00,23,22,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 23:00:00,24,23,raw_M500,11,11,0.0
2025-06-30 23:00:00,2025-07-01 00:00:00,1,0,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 01:00:00,2,1,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 02:00:00,3,2,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 03:00:00,4,3,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 04:00:00,5,4,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 05:00:00,6,5,raw_M500,12,12,0.0
2025-06-30 23:00:00,2025-07-01 06:00:00,7,6,raw_M500,12,12,69.67822265625
2025-06-30 23:00:00,2025-07-01 07:00:00,8,7,raw_M500,12,12,412.63409423828125
2025-06-30 23:00:00,2025-07-01 08:00:00,9,8,raw_M500,12,12,915.9300537109375
2025-06-30 23:00:00,2025-07-01 09:00:00,10,9,raw_M500,12,12,1654.7606201171875
2025-06-30 23:00:00,2025-07-01 10:00:00,11,10,raw_M500,12,12,1727.1226806640625
2025-06-30 23:00:00,2025-07-01 11:00:00,12,11,raw_M500,12,12,2066.768798828125
2025-06-30 23:00:00,2025-07-01 12:00:00,13,12,raw_M500,12,12,2165.4404296875
