issue_time,target_time,lead_hour,hour_of_day,series_type,scenario_id,raw_scenario_id,pv_s_kw,sky_condition,target_day
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,0,0,178.46710205078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,0,0,441.7750549316406,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,0,0,616.8245849609375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,0,0,992.5370483398438,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,0,0,1410.581298828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,0,0,1503.5157470703125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,0,0,1961.4549560546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,0,0,1666.8314208984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,0,0,1240.020751953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,0,0,758.258544921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,0,0,165.15814208984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,0,0,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,1,1,205.37762451171875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,1,1,523.9373168945312,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,1,1,1161.6461181640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,1,1,1537.777587890625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,1,1,1738.318115234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,1,1,1388.3173828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,1,1,1753.8681640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,1,1,1637.9930419921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,1,1,1340.5264892578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,1,1,790.2091674804688,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,1,1,184.18980407714844,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,1,1,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,2,2,209.16961669921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,2,2,635.2297973632812,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,2,2,1154.5780029296875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,2,2,1549.1455078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,2,2,1496.0693359375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,2,2,981.5279541015625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,2,2,1202.8365478515625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,2,2,795.1996459960938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,2,2,899.3577880859375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,2,2,689.8897094726562,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,2,2,181.03585815429688,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,2,2,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,3,3,174.04518127441406,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,3,3,428.6051940917969,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,3,3,836.419921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,3,3,992.5370483398438,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,3,3,1772.033935546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,3,3,1911.4005126953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,3,3,1512.01953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,3,3,1466.9383544921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,3,3,751.0906982421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,3,3,195.53196716308594,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,3,3,50.24567413330078,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,3,3,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,4,4,167.9395751953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,4,4,476.96905517578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,4,4,1108.4530029296875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,4,4,2013.2686767578125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,4,4,1818.4530029296875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,4,4,1968.27685546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,4,4,1874.4979248046875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,4,4,1568.4700927734375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,4,4,1280.93310546875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,4,4,676.12353515625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,4,4,180.85435485839844,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,4,4,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,5,5,207.1400909423828,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,5,5,435.34722900390625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,5,5,892.1576538085938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,5,5,1243.1807861328125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,5,5,873.851318359375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,5,5,1611.6693115234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,5,5,1721.876953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,5,5,1228.6676025390625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,5,5,1171.3201904296875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,5,5,790.2091674804688,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,5,5,183.34423828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,5,5,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,6,6,235.86276245117188,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,6,6,681.2254638671875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,6,6,1182.477783203125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,6,6,1588.909912109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,6,6,1800.860107421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,6,6,2050.766357421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,6,6,2132.770751953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,6,6,1598.416259765625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,6,6,1243.65625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,6,6,579.1961669921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,6,6,180.053955078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,6,6,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,7,7,163.08041381835938,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,7,7,448.7718811035156,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,7,7,949.5133666992188,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,7,7,1539.8878173828125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,7,7,2239.394287109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,7,7,1879.5303955078125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,7,7,1832.3765869140625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,7,7,1541.5946044921875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,7,7,918.958251953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,7,7,633.3438110351562,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,7,7,180.1273956298828,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,7,7,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,8,8,209.90878295898438,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,8,8,488.528076171875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,8,8,1006.9337158203125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,8,8,1219.3056640625,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,8,8,1734.9698486328125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,8,8,1622.917724609375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,8,8,1652.8568115234375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,8,8,1003.427001953125,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,8,8,684.6315307617188,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 16:00:00,17,16,raw_M500,8,8,669.960693359375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 17:00:00,18,17,raw_M500,8,8,179.963623046875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 18:00:00,19,18,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 19:00:00,20,19,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 20:00:00,21,20,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 21:00:00,22,21,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 22:00:00,23,22,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 23:00:00,24,23,raw_M500,8,8,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 00:00:00,1,0,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 01:00:00,2,1,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 02:00:00,3,2,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 03:00:00,4,3,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 04:00:00,5,4,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 05:00:00,6,5,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 06:00:00,7,6,raw_M500,9,9,0.0,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 07:00:00,8,7,raw_M500,9,9,147.982421875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 08:00:00,9,8,raw_M500,9,9,477.5307312011719,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 09:00:00,10,9,raw_M500,9,9,955.9934692382812,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 10:00:00,11,10,raw_M500,9,9,1264.329833984375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 11:00:00,12,11,raw_M500,9,9,873.851318359375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 12:00:00,13,12,raw_M500,9,9,1424.3441162109375,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 13:00:00,14,13,raw_M500,9,9,907.8150024414062,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 14:00:00,15,14,raw_M500,9,9,705.0760498046875,clear / sunny,2025-09-30
2025-09-29 23:00:00,2025-09-30 15:00:00,16,15,raw_M500,9,9,802.9987182617188,clear / sunny,2025-09-30
