timestamp,case_name,month_id,D_mtd_before,D_guard_kw,D_cert_kw,risk0,first_step_netload_expected_kw,first_step_netload_max_kw,first_step_demand_expected,first_step_demand_max,p_ch_exec,p_dis_exec,p_grid_realized,D_mth_running,z_shield_expected,z_shield_max,E_soc_before,E_soc
2025-09-19 16:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,4004.7927254638676,4222.508239746094,3271.72298381665,3490.7447911845697,0.0,752.5830000000005,3650.16811111111,4695.420945899328,0.0,0.0,6773.247,5981.0543684210525
2025-09-19 17:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,4186.664951492309,4245.154544830322,2691.9805012012635,2750.8210320993044,0.0,1510.74,2772.26,4695.420945899328,0.0,0.0,5981.0543684210525,4390.801736842105
2025-09-19 18:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,3977.9999999999995,3978.0,2796.1178472,2796.1178472,0.0,1198.5587999999998,2779.4412,4695.420945899328,0.0,0.0,4390.801736842105,3129.1608947368422
2025-09-19 19:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,3568.0,3568.0,2832.309502,2832.309502,0.0,752.5830000000001,2815.417,4695.420945899328,0.0,0.0,3129.1608947368422,2336.968263157895
2025-09-19 20:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,3318.0,3318.0,3337.908,3337.908,0.0,0.0,3318.0,4695.420945899328,0.0,0.0,2336.968263157895,2336.968263157895
2025-09-19 21:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2981.0,2981.0,1484.689004,1484.689004,0.0,1505.166,1475.834,4695.420945899328,0.0,0.0,2336.968263157895,752.5830000000003
2025-09-19 22:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2697.0,2697.0,2713.182,2713.182,0.0,0.0,2697.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-19 23:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2535.0,2535.0,2550.21,2550.21,0.0,0.0,2535.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 00:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2427.0,2427.0,2441.562,2441.562,0.0,0.0,2427.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 01:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2288.0,2288.0,2301.728,2301.728,0.0,0.0,2288.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 02:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2182.0,2182.0,2195.092,2195.092,0.0,0.0,2182.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 03:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2106.0,2106.0,2118.636,2118.636,0.0,0.0,2106.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 04:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2056.0,2056.0,2068.336,2068.336,0.0,0.0,2056.0,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 05:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2016.0,2016.0,2028.096,2028.096,0.0,0.0,2010.0288888888888,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 06:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2048.0,2048.0,2060.288,2060.288,0.0,0.0,1940.52,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 07:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2242.2114981689456,2302.3218154907227,2255.664767157959,2316.135746383667,0.0,0.0,1770.773333333333,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 08:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,2373.421107849121,2554.704116821289,2387.661634496216,2570.032341522217,0.0,0.0,1611.6044444444442,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 09:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,1807.5307860107423,2141.8659057617188,1818.3759707268064,2154.717101196289,0.0,0.0,1297.8288888888885,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
2025-09-20 10:00:00,CCOR_V2_PROB_SHIELD_m150_PVFOCUS_LOWPV_SAFE_K5,9,4695.420945899328,4695.420945899328,4545.420945899328,False,1696.858423828125,2009.6917724609375,1707.039574371094,2021.749923095703,0.0,0.0,2089.911111111111,4695.420945899328,0.0,0.0,752.5830000000003,752.5830000000003
