timestamp,day_index,month_id,calendar_day,hour,hour_local,case_id,mode,probabilistic,m_cal,milp_status,solve_time_sec,objective_total,objective_tou,objective_oc,objective_deg,objective_trec,objective_shield,z_shield_expected,scenario_count,scenario_weight_sum,forecast_load_first,forecast_pv_first,forecast_netload_first,max_stress_netload_H24,p_ch_exec,p_dis_exec,pv_realized,load_realized,p_grid_realized,grid_load_realized,grid_ch_realized,pv_to_load_realized,pv_to_ch_realized,p_dis_g_realized,renewable_recognized_kwh,tou_ene_hour,E_soc,E_g,D_mth_running,D_guard,D_cert,MC_OC,lambda_shield,rho_shield,Y_TREC_min,Y_TREC_max,case_key,case_label,month_period,bess_net_kw,soc_pct,tou_price_ntd_kwh,mtd_peak_before,mtd_peak_after,new_mtd_peak_increment_kw
2025-05-05 23:00:00,186,5,2025-05-05,23,24,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06736969947814941,302779.4964587521,266566.7718699052,-1.2732925824820995e-11,8684.70107515885,27528.023513688124,0.0,0.0,5,1.0,2597.0,0.0,2597.0,4010.4713745117188,0.0,752.5830000000014,0.0,2597.0,1844.4169999999986,1844.4169999999986,0.0,0.0,0.0,0.0,0.0,10088.960989999992,752.5830000000001,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1366453.350558672,1379334.9364923574,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5830000000014,10.0,5.47,3728.352248888889,3728.352248888889,0.0
2025-05-06 00:00:00,187,5,2025-05-06,0,1,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.0675508975982666,305669.5451363642,270251.1830718752,-1.2732925824820995e-11,8037.88426185965,27380.47780262833,0.0,0.0,5,1.0,2441.0,0.0,2441.0,4019.5230865478516,0.0,0.0,0.0,2441.0,2441.0,2441.0,0.0,0.0,0.0,0.0,0.0,5663.12,752.5830000000001,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1369286.622476275,1380344.033871348,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,0.0,10.0,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 01:00:00,187,5,2025-05-06,1,2,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.0694887638092041,307077.4825533079,271014.1966031241,-3.501554601825774e-11,7715.4938887266035,28347.792061456945,0.0,0.0,5,1.0,2240.0000000000005,0.0,2240.0000000000005,4057.428825378418,1466.1155555555556,0.0,0.0,2240.0,3706.1155555555556,2240.0,1466.1155555555556,0.0,0.0,0.0,0.0,8598.188088888888,2145.392777777778,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1366304.8164579645,1380280.5654299036,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-1466.1155555555556,28.507058726782002,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 02:00:00,187,5,2025-05-06,2,3,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06758475303649902,305379.4256381113,268579.3644327414,-5.275069270282984e-11,7311.0423310765245,29489.018874293542,0.0,0.0,5,1.0,2133.0000000000005,0.0,2133.0000000000005,4058.62996673584,339.20549707602447,0.0,0.0,2133.0,2472.2054970760246,2133.0,339.20549707602447,0.0,0.0,0.0,0.0,5735.516753216377,2467.6380000000013,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1367991.0148015926,1380153.1645856807,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-339.20549707602447,32.78891497681985,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 03:00:00,187,5,2025-05-06,3,4,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06732773780822754,301777.8398528062,266090.7909354362,-2.1827872842550278e-11,7858.208984539761,27828.839932830422,0.0,0.0,5,1.0,2033.0,0.0,2033.0,4060.5345916748047,1510.740000000003,0.0,0.0,2033.0,3543.740000000003,2033.0,1510.740000000003,0.0,0.0,0.0,0.0,8221.476800000006,3902.841000000004,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1367541.9093378931,1381384.7293528467,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-1510.740000000003,51.85927665121327,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 04:00:00,187,5,2025-05-06,4,5,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06826353073120117,296802.5311369924,261690.00312506393,-6.042455424903892e-11,7793.926331406401,27318.60168052242,0.0,0.0,5,1.0,2030.9999999999998,0.0,2030.9999999999998,4071.956932067871,1510.7399999999996,0.0,0.0,2031.0,3541.74,2031.0,1510.7399999999996,0.0,0.0,0.0,0.0,8216.8368,5338.0440000000035,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1371081.2132045464,1381690.3051444725,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-1510.7399999999996,70.92963832560666,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 05:00:00,187,5,2025-05-06,5,6,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06909537315368652,291305.5923221819,257084.68352166374,-4.274625098332763e-11,7508.212957087917,26712.695843430934,0.0,0.0,5,1.0,2021.0,0.0,2021.0,4070.8906860351562,1510.7399999999966,0.0,41.797777777777775,2021.0,3489.942222222219,1979.2022222222222,1510.7399999999966,41.797777777777775,0.0,0.0,41.797777777777775,8096.665955555547,6773.247,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1370389.3879817985,1381118.9127162956,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,-1510.7399999999966,90.0,2.32,3728.352248888889,3728.352248888889,0.0
2025-05-06 06:00:00,187,5,2025-05-06,6,7,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06946420669555664,287496.2602449134,253280.11797755002,-6.639311322942376e-11,7860.822630520115,26355.319636844186,0.0,0.0,5,1.0,2035.0,46.352074668884285,1988.6479253311154,4080.4471740722656,0.0,752.5829999999999,119.42222222222225,2035.0,1162.994777777778,1162.994777777778,0.0,119.42222222222225,0.0,0.0,119.42222222222225,6361.581434444445,5981.054368421053,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1367032.210193065,1381729.1107133897,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,79.47368421052633,5.47,3728.352248888889,3728.352248888889,0.0
2025-05-06 07:00:00,187,5,2025-05-06,7,8,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07260417938232422,288851.3523782678,252765.54356277914,-5.184119800105691e-11,9147.918188628602,26937.89062686049,0.0,0.0,5,1.0,2364.0,299.0476985473633,2064.9523014526367,4028.6806716918945,0.0,752.5829999999999,298.5555555555556,2364.0,1312.8614444444445,1312.8614444444445,0.0,298.5555555555556,0.0,0.0,298.5555555555556,7181.352101111111,5188.861736842106,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1369861.1743580345,1381124.6318546776,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,68.94736842105264,5.47,3728.352248888889,3728.352248888889,0.0
2025-05-06 08:00:00,187,5,2025-05-06,8,9,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.06997275352478027,294557.39173491765,254611.3728926105,-5.002220859751105e-11,9978.740292024988,29967.278550282237,0.0,0.0,5,1.0,3094.9999999999995,380.0746493530273,2714.9253506469727,4031.4659576416016,0.0,752.5829999999999,829.9844444444445,3095.0,1512.4325555555558,1512.4325555555558,0.0,829.9844444444445,0.0,0.0,829.9844444444445,8273.00607888889,4396.6691052631595,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1369791.393461247,1381614.4469371038,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,752.5829999999999,58.42105263157897,5.47,3728.352248888889,3728.352248888889,0.0
2025-05-06 09:00:00,187,5,2025-05-06,9,10,D_G1_R3_MPC_PROB,MPC,True,0.0,2,0.07020902633666992,303968.33336392976,257769.86722322175,-4.18367562815547e-11,10620.324346220317,35578.1417944869,0.0,0.0,5,1.0,3585.0,587.8736450195313,2997.126354980469,4028.291793823242,0.0,407.60138743489676,1206.1644444444444,3585.0,1971.2341681206585,1971.2341681206585,0.0,1206.1644444444444,0.0,0.0,1206.1644444444444,10782.650899620001,3967.615013226426,0.0,3728.352248888889,3728.352248888889,3728.352248888889,670.8,1.0,670.8,1374263.921213137,1381292.582572924,mpc_g1r3,Standard MPC with contract-risk-preserving probabilistic scenarios,2025-05,407.60138743489676,52.71996594696433,5.47,3728.352248888889,3728.352248888889,0.0
