issue_time,raw_high_net_load_scenario_count,raw_high_net_load_probability_mass,R1_high_net_load_representative_count,R3_high_net_load_representative_count,R1_high_net_load_included,R3_high_net_load_included,R1_high_net_load_inclusion_score,R3_high_net_load_inclusion_score,high_net_load_threshold_p95_peak_kw
2024-10-31 07:00:00,29,0.058,0,1,False,True,0.0,1.0,1986.4178466796875
2024-10-31 08:00:00,26,0.052,0,1,False,True,0.0,1.0,2355.259521484375
2024-10-31 09:00:00,25,0.05,0,2,False,True,0.0,1.0,2828.5031982421874
2024-10-31 10:00:00,26,0.052,0,2,False,True,0.0,1.0,2991.937744140625
2024-10-31 11:00:00,32,0.064,0,2,False,True,0.0,1.0,3176.76953125
2024-10-31 12:00:00,26,0.052,0,1,False,True,0.0,1.0,3487.507568359375
2024-10-31 13:00:00,32,0.064,0,3,False,True,0.0,1.0,3493.066162109375
2024-10-31 14:00:00,25,0.05,0,2,False,True,0.0,1.0,3501.308837890625
2024-10-31 15:00:00,26,0.052,0,3,False,True,0.0,1.0,3504.30908203125
2024-10-31 16:00:00,32,0.064,0,2,False,True,0.0,1.0,3504.30908203125
2024-10-31 17:00:00,26,0.052,0,2,False,True,0.0,1.0,3504.30908203125
2024-10-31 18:00:00,28,0.056,0,2,False,True,0.0,1.0,3510.20458984375
2024-10-31 19:00:00,25,0.05,0,2,False,True,0.0,1.0,3508.67197265625
2024-10-31 20:00:00,37,0.074,0,3,False,True,0.0,1.0,3502.948974609375
2024-10-31 21:00:00,32,0.064,0,3,False,True,0.0,1.0,3510.20458984375
2024-10-31 22:00:00,25,0.05,0,3,False,True,0.0,1.0,3508.0191650390625
2024-10-31 23:00:00,27,0.054,0,2,False,True,0.0,1.0,3511.963134765625
2024-11-01 00:00:00,26,0.052,0,3,False,True,0.0,1.0,3503.04052734375
2024-11-01 01:00:00,25,0.05,0,3,False,True,0.0,1.0,3507.368298339844
2024-11-01 02:00:00,25,0.05,0,2,False,True,0.0,1.0,3516.582348632812
2024-11-01 03:00:00,27,0.054,0,3,False,True,0.0,1.0,3521.4296875
2024-11-01 04:00:00,28,0.056,0,1,False,True,0.0,1.0,3521.4296875
2024-11-01 05:00:00,43,0.086,0,2,False,True,0.0,1.0,3516.67919921875
2024-11-01 06:00:00,34,0.068,0,2,False,True,0.0,1.0,3507.66650390625
2024-11-01 07:00:00,25,0.05,0,2,False,True,0.0,1.0,3513.340893554687
2024-11-01 08:00:00,29,0.058,0,1,False,True,0.0,1.0,3527.10888671875
2024-11-01 09:00:00,25,0.05,0,3,False,True,0.0,1.0,3517.796740722656
2024-11-01 10:00:00,25,0.05,0,3,False,True,0.0,1.0,3501.0768798828126
2024-11-01 11:00:00,30,0.06,0,2,False,True,0.0,1.0,3491.884033203125
2024-11-01 12:00:00,30,0.06,0,2,False,True,0.0,1.0,3411.986083984375
2024-11-01 13:00:00,25,0.05,0,2,False,True,0.0,1.0,3512.865869140625
2024-11-01 14:00:00,25,0.05,0,2,False,True,0.0,1.0,3489.0000854492187
2024-11-01 15:00:00,25,0.05,0,1,False,True,0.0,1.0,3330.4222778320313
2024-11-01 16:00:00,500,1.0,5,5,True,True,1.0,1.0,3173.0
2024-11-01 17:00:00,500,1.0,5,5,True,True,1.0,1.0,2983.0
2024-11-01 18:00:00,500,1.0,5,5,True,True,1.0,1.0,2819.0
2024-11-01 19:00:00,500,1.0,5,5,True,True,1.0,1.0,2686.0
2024-11-01 20:00:00,500,1.0,5,5,True,True,1.0,1.0,2523.0
2024-11-01 21:00:00,28,0.056,0,1,False,True,0.0,1.0,2412.0947265625
2024-11-01 22:00:00,30,0.06,0,2,False,True,0.0,1.0,2413.8515625
2024-11-01 23:00:00,25,0.05,0,2,False,True,0.0,1.0,2402.31357421875
2024-11-02 00:00:00,25,0.05,0,2,False,True,0.0,1.0,2415.000207519531
2024-11-02 01:00:00,25,0.05,0,2,False,True,0.0,1.0,2414.961279296875
2024-11-02 02:00:00,25,0.05,0,1,False,True,0.0,1.0,2411.5716186523437
2024-11-02 03:00:00,35,0.07,0,1,False,True,0.0,1.0,2415.420654296875
2024-11-02 04:00:00,25,0.05,0,1,False,True,0.0,1.0,2421.498425292969
2024-11-02 05:00:00,25,0.05,0,1,False,True,0.0,1.0,2419.768603515625
2024-11-02 06:00:00,25,0.05,0,1,False,True,0.0,1.0,2414.5848999023438
2024-11-02 07:00:00,25,0.05,0,1,False,True,0.0,1.0,2413.7712524414064
2024-11-02 08:00:00,31,0.062,0,1,False,True,0.0,1.0,2413.40283203125
2024-11-02 09:00:00,25,0.05,0,1,False,True,0.0,1.0,2411.5649291992186
2024-11-02 10:00:00,26,0.052,0,1,False,True,0.0,1.0,2420.512939453125
2024-11-02 11:00:00,25,0.05,0,1,False,True,0.0,1.0,2415.852587890625
2024-11-02 12:00:00,25,0.05,0,1,False,True,0.0,1.0,2393.336535644531
2024-11-02 13:00:00,25,0.05,0,2,False,True,0.0,1.0,2369.229052734375
2024-11-02 14:00:00,29,0.058,0,2,False,True,0.0,1.0,2360.7958984375
2024-11-02 15:00:00,25,0.05,0,1,False,True,0.0,1.0,2341.0359619140627
2024-11-02 16:00:00,500,1.0,5,5,True,True,1.0,1.0,2341.0
2024-11-02 17:00:00,500,1.0,5,5,True,True,1.0,1.0,2281.0
2024-11-02 18:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-02 19:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-02 20:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-02 21:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-02 22:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-02 23:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 00:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 01:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 02:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 03:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 04:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 05:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 06:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 07:00:00,500,1.0,5,5,True,True,1.0,1.0,2277.0
2024-11-03 08:00:00,25,0.05,0,2,False,True,0.0,1.0,2488.140417480469
2024-11-03 09:00:00,25,0.05,0,1,False,True,0.0,1.0,2955.9045166015626
2024-11-03 10:00:00,25,0.05,0,2,False,True,0.0,1.0,3144.594287109375
2024-11-03 11:00:00,25,0.05,0,2,False,True,0.0,1.0,3294.1340209960936
2024-11-03 12:00:00,27,0.054,0,3,False,True,0.0,1.0,3325.374755859375
2024-11-03 13:00:00,30,0.06,0,3,False,True,0.0,1.0,3324.899169921875
2024-11-03 14:00:00,41,0.082,0,3,False,True,0.0,1.0,3309.040771484375
2024-11-03 15:00:00,28,0.056,0,2,False,True,0.0,1.0,3369.353271484375
2024-11-03 16:00:00,34,0.068,0,2,False,True,0.0,1.0,3367.713134765625
2024-11-03 17:00:00,26,0.052,0,2,False,True,0.0,1.0,3369.584228515625
2024-11-03 18:00:00,26,0.052,0,2,False,True,0.0,1.0,3380.3017578125
2024-11-03 19:00:00,29,0.058,0,2,False,True,0.0,1.0,3378.675537109375
2024-11-03 20:00:00,25,0.05,0,2,False,True,0.0,1.0,3376.8096923828125
2024-11-03 21:00:00,25,0.05,0,2,False,True,0.0,1.0,3351.895654296875
2024-11-03 22:00:00,33,0.066,0,2,False,True,0.0,1.0,3379.01171875
2024-11-03 23:00:00,28,0.056,0,1,False,True,0.0,1.0,3381.923583984375
2024-11-04 00:00:00,25,0.05,0,2,False,True,0.0,1.0,3379.0903686523434
2024-11-04 01:00:00,26,0.052,0,3,False,True,0.0,1.0,3387.01708984375
2024-11-04 02:00:00,26,0.052,0,2,False,True,0.0,1.0,3384.84423828125
2024-11-04 03:00:00,25,0.05,0,2,False,True,0.0,1.0,3349.78408203125
2024-11-04 04:00:00,26,0.052,0,3,False,True,0.0,1.0,3355.5537109375
2024-11-04 05:00:00,25,0.05,0,3,False,True,0.0,1.0,3354.0583984375
2024-11-04 06:00:00,25,0.05,0,2,False,True,0.0,1.0,3337.7608642578125
2024-11-04 07:00:00,37,0.074,0,2,False,True,0.0,1.0,3285.316650390625
2024-11-04 08:00:00,26,0.052,0,3,False,True,0.0,1.0,3310.08203125
2024-11-04 09:00:00,25,0.05,0,1,False,True,0.0,1.0,3276.627587890625
2024-11-04 10:00:00,500,1.0,5,5,True,True,1.0,1.0,3274.0
2024-11-04 11:00:00,500,1.0,5,5,True,True,1.0,1.0,3274.0
2024-11-04 12:00:00,28,0.056,0,3,False,True,0.0,1.0,3283.309326171875
2024-11-04 13:00:00,34,0.068,0,2,False,True,0.0,1.0,3343.262939453125
2024-11-04 14:00:00,38,0.076,0,3,False,True,0.0,1.0,3287.6591796875
2024-11-04 15:00:00,500,1.0,5,5,True,True,1.0,1.0,3274.0
2024-11-04 16:00:00,500,1.0,5,5,True,True,1.0,1.0,3274.0
2024-11-04 17:00:00,27,0.054,0,2,False,True,0.0,1.0,3258.13330078125
2024-11-04 18:00:00,34,0.068,0,2,False,True,0.0,1.0,3263.681396484375
2024-11-04 19:00:00,33,0.066,0,2,False,True,0.0,1.0,3261.317138671875
2024-11-04 20:00:00,25,0.05,0,2,False,True,0.0,1.0,3228.9738159179688
2024-11-04 21:00:00,25,0.05,0,2,False,True,0.0,1.0,3246.717114257812
2024-11-04 22:00:00,31,0.062,0,2,False,True,0.0,1.0,3261.317138671875
2024-11-04 23:00:00,25,0.05,0,1,False,True,0.0,1.0,3242.19580078125
2024-11-05 00:00:00,28,0.056,0,1,False,True,0.0,1.0,3265.46142578125
2024-11-05 01:00:00,25,0.05,0,2,False,True,0.0,1.0,3260.3510498046876
2024-11-05 02:00:00,25,0.05,0,1,False,True,0.0,1.0,3244.2785156249997
2024-11-05 03:00:00,28,0.056,0,2,False,True,0.0,1.0,3266.89794921875
2024-11-05 04:00:00,33,0.066,0,1,False,True,0.0,1.0,3259.33544921875
2024-11-05 05:00:00,25,0.05,0,2,False,True,0.0,1.0,3265.5952392578124
2024-11-05 06:00:00,28,0.056,0,2,False,True,0.0,1.0,3259.578369140625
2024-11-05 07:00:00,25,0.05,0,2,False,True,0.0,1.0,3308.6903442382813
2024-11-05 08:00:00,29,0.058,0,2,False,True,0.0,1.0,3319.213623046875
2024-11-05 09:00:00,25,0.05,0,3,False,True,0.0,1.0,3330.562744140625
2024-11-05 10:00:00,27,0.054,0,2,False,True,0.0,1.0,3338.683349609375
2024-11-05 11:00:00,35,0.07,0,2,False,True,0.0,1.0,3377.540283203125
2024-11-05 12:00:00,25,0.05,0,3,False,True,0.0,1.0,3271.723913574219
2024-11-05 13:00:00,25,0.05,0,2,False,True,0.0,1.0,3247.295068359375
2024-11-05 14:00:00,31,0.062,0,1,False,True,0.0,1.0,3210.147216796875
2024-11-05 15:00:00,25,0.05,0,1,False,True,0.0,1.0,3208.7690185546876
2024-11-05 16:00:00,500,1.0,5,5,True,True,1.0,1.0,3027.0
2024-11-05 17:00:00,500,1.0,5,5,True,True,1.0,1.0,2980.0
2024-11-05 18:00:00,29,0.058,0,2,False,True,0.0,1.0,2875.3818359375
2024-11-05 19:00:00,25,0.05,0,1,False,True,0.0,1.0,2875.2303833007813
2024-11-05 20:00:00,39,0.078,0,2,False,True,0.0,1.0,2873.539794921875
2024-11-05 21:00:00,28,0.056,0,1,False,True,0.0,1.0,2875.2734375
2024-11-05 22:00:00,28,0.056,0,2,False,True,0.0,1.0,2875.3818359375
2024-11-05 23:00:00,25,0.05,0,1,False,True,0.0,1.0,2873.6318969726562
2024-11-06 00:00:00,33,0.066,0,2,False,True,0.0,1.0,2875.01904296875
2024-11-06 01:00:00,25,0.05,0,1,False,True,0.0,1.0,2875.8862182617186
2024-11-06 02:00:00,37,0.074,0,1,False,True,0.0,1.0,2875.01904296875
2024-11-06 03:00:00,26,0.052,1,1,True,True,1.0,1.0,2878.30859375
2024-11-06 04:00:00,27,0.054,0,2,False,True,0.0,1.0,2880.84716796875
2024-11-06 05:00:00,34,0.068,0,1,False,True,0.0,1.0,2875.849609375
2024-11-06 06:00:00,26,0.052,0,1,False,True,0.0,1.0,2878.335693359375
2024-11-06 07:00:00,38,0.076,0,1,False,True,0.0,1.0,2874.755859375
2024-11-06 08:00:00,36,0.072,0,2,False,True,0.0,1.0,2877.07080078125
2024-11-06 09:00:00,30,0.06,0,2,False,True,0.0,1.0,2903.629638671875
2024-11-06 10:00:00,31,0.062,0,1,False,True,0.0,1.0,2908.04052734375
2024-11-06 11:00:00,31,0.062,1,1,True,True,1.0,1.0,2884.77880859375
2024-11-06 12:00:00,25,0.05,0,1,False,True,0.0,1.0,2877.909558105469
2024-11-06 13:00:00,25,0.05,0,1,False,True,0.0,1.0,2908.364111328125
2024-11-06 14:00:00,25,0.05,0,1,False,True,0.0,1.0,2929.0072631835938
2024-11-06 15:00:00,500,1.0,5,5,True,True,1.0,1.0,2845.0
2024-11-06 16:00:00,500,1.0,5,5,True,True,1.0,1.0,2845.0
2024-11-06 17:00:00,27,0.054,0,1,False,True,0.0,1.0,2818.608642578125
2024-11-06 18:00:00,25,0.05,0,2,False,True,0.0,1.0,2870.481298828125
2024-11-06 19:00:00,25,0.05,0,1,False,True,0.0,1.0,2864.2633422851563
2024-11-06 20:00:00,25,0.05,0,1,False,True,0.0,1.0,2863.3684448242184
2024-11-06 21:00:00,25,0.05,0,1,False,True,0.0,1.0,2857.640625
2024-11-06 22:00:00,25,0.05,0,2,False,True,0.0,1.0,2866.8516357421877
2024-11-06 23:00:00,25,0.05,0,2,False,True,0.0,1.0,2868.1442016601563
2024-11-07 00:00:00,29,0.058,0,2,False,True,0.0,1.0,2884.709228515625
2024-11-07 01:00:00,36,0.072,0,1,False,True,0.0,1.0,2884.709228515625
2024-11-07 02:00:00,26,0.052,0,2,False,True,0.0,1.0,2884.709228515625
2024-11-07 03:00:00,25,0.05,0,1,False,True,0.0,1.0,2892.7940307617187
2024-11-07 04:00:00,25,0.05,0,1,False,True,0.0,1.0,2893.9701660156247
2024-11-07 05:00:00,25,0.05,0,1,False,True,0.0,1.0,2893.5855712890625
2024-11-07 06:00:00,26,0.052,0,2,False,True,0.0,1.0,2897.03564453125
2024-11-07 07:00:00,31,0.062,0,1,False,True,0.0,1.0,2895.279296875
2024-11-07 08:00:00,25,0.05,0,2,False,True,0.0,1.0,2889.5565307617185
2024-11-07 09:00:00,25,0.05,0,1,False,True,0.0,1.0,2909.560070800781
2024-11-07 10:00:00,25,0.05,0,1,False,True,0.0,1.0,2892.0432006835936
2024-11-07 11:00:00,36,0.072,0,1,False,True,0.0,1.0,2883.07421875
2024-11-07 12:00:00,25,0.05,0,3,False,True,0.0,1.0,2862.767614746094
2024-11-07 13:00:00,25,0.05,0,1,False,True,0.0,1.0,2872.3162231445312
2024-11-07 14:00:00,27,0.054,0,1,False,True,0.0,1.0,2806.968017578125
2024-11-07 15:00:00,25,0.05,1,1,True,True,1.0,1.0,2811.290283203125
2024-11-07 16:00:00,26,0.052,0,1,False,True,0.0,1.0,2816.107666015625
2024-11-07 17:00:00,26,0.052,0,2,False,True,0.0,1.0,2816.347412109375
2024-11-07 18:00:00,25,0.05,0,2,False,True,0.0,1.0,2818.378552246094
2024-11-07 19:00:00,26,0.052,0,1,False,True,0.0,1.0,2822.96728515625
2024-11-07 20:00:00,37,0.074,0,1,False,True,0.0,1.0,2822.205322265625
2024-11-07 21:00:00,25,0.05,0,2,False,True,0.0,1.0,2820.17998046875
2024-11-07 22:00:00,25,0.05,0,1,False,True,0.0,1.0,2818.989599609375
2024-11-07 23:00:00,25,0.05,0,1,False,True,0.0,1.0,2821.52373046875
2024-11-08 00:00:00,25,0.05,0,1,False,True,0.0,1.0,2823.9432495117185
2024-11-08 01:00:00,26,0.052,0,1,False,True,0.0,1.0,2828.427734375
2024-11-08 02:00:00,29,0.058,0,2,False,True,0.0,1.0,2828.427734375
2024-11-08 03:00:00,25,0.05,0,1,False,True,0.0,1.0,2814.7765991210936
2024-11-08 04:00:00,28,0.056,0,2,False,True,0.0,1.0,2810.0517700195314
2024-11-08 05:00:00,25,0.05,1,1,True,True,1.0,1.0,2810.0317993164062
2024-11-08 06:00:00,25,0.05,0,1,False,True,0.0,1.0,2809.8864868164064
2024-11-08 07:00:00,29,0.058,0,2,False,True,0.0,1.0,2825.03759765625
2024-11-08 08:00:00,25,0.05,0,2,False,True,0.0,1.0,2807.074755859375
2024-11-08 09:00:00,25,0.05,0,1,False,True,0.0,1.0,2806.982385253906
2024-11-08 10:00:00,25,0.05,0,2,False,True,0.0,1.0,2812.380078125
2024-11-08 11:00:00,35,0.07,0,2,False,True,0.0,1.0,2830.43994140625
2024-11-08 12:00:00,25,0.05,0,1,False,True,0.0,1.0,2827.4258422851562
2024-11-08 13:00:00,25,0.05,0,2,False,True,0.0,1.0,2813.6282958984375
2024-11-08 14:00:00,25,0.05,0,2,False,True,0.0,1.0,2804.7416381835938
2024-11-08 15:00:00,28,0.056,0,1,False,True,0.0,1.0,2780.36279296875
2024-11-08 16:00:00,500,1.0,5,5,True,True,1.0,1.0,2779.0
2024-11-08 17:00:00,500,1.0,5,5,True,True,1.0,1.0,2689.0
2024-11-08 18:00:00,500,1.0,5,5,True,True,1.0,1.0,2537.0
2024-11-08 19:00:00,26,0.052,0,1,False,True,0.0,1.0,2390.634765625
2024-11-08 20:00:00,26,0.052,0,2,False,True,0.0,1.0,2389.5751953125
2024-11-08 21:00:00,25,0.05,0,2,False,True,0.0,1.0,2387.24609375
2024-11-08 22:00:00,28,0.056,0,2,False,True,0.0,1.0,2390.634765625
2024-11-08 23:00:00,27,0.054,0,2,False,True,0.0,1.0,2392.111572265625
2024-11-09 00:00:00,30,0.06,0,2,False,True,0.0,1.0,2368.577880859375
2024-11-09 01:00:00,25,0.05,0,1,False,True,0.0,1.0,2361.376574707031
2024-11-09 02:00:00,25,0.05,0,1,False,True,0.0,1.0,2360.9044921875
2024-11-09 03:00:00,25,0.05,0,2,False,True,0.0,1.0,2360.3415283203126
2024-11-09 04:00:00,28,0.056,0,2,False,True,0.0,1.0,2364.234619140625
2024-11-09 05:00:00,25,0.05,0,2,False,True,0.0,1.0,2358.740686035156
2024-11-09 06:00:00,26,0.052,0,2,False,True,0.0,1.0,2362.677734375
2024-11-09 07:00:00,25,0.05,0,2,False,True,0.0,1.0,2372.862756347656
2024-11-09 08:00:00,26,0.052,0,2,False,True,0.0,1.0,2398.292724609375
2024-11-09 09:00:00,25,0.05,0,2,False,True,0.0,1.0,2376.3144775390624
2024-11-09 10:00:00,27,0.054,0,2,False,True,0.0,1.0,2354.97509765625
2024-11-09 11:00:00,25,0.05,0,1,False,True,0.0,1.0,2343.5473754882814
2024-11-09 12:00:00,26,0.052,0,1,False,True,0.0,1.0,2343.130126953125
2024-11-09 13:00:00,27,0.054,0,1,False,True,0.0,1.0,2322.662353515625
2024-11-09 14:00:00,25,0.05,0,1,False,True,0.0,1.0,2312.026379394531
2024-11-09 15:00:00,25,0.05,0,1,False,True,0.0,1.0,2303.6296142578126
2024-11-09 16:00:00,500,1.0,5,5,True,True,1.0,1.0,2278.0
2024-11-09 17:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 18:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 19:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 20:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 21:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 22:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-09 23:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 00:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 01:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 02:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 03:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 04:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 05:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 06:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 07:00:00,500,1.0,5,5,True,True,1.0,1.0,2243.0
2024-11-10 08:00:00,26,0.052,0,1,False,True,0.0,1.0,2294.90087890625
2024-11-10 09:00:00,25,0.05,0,2,False,True,0.0,1.0,2430.900207519531
2024-11-10 10:00:00,25,0.05,0,1,False,True,0.0,1.0,2585.427099609375
2024-11-10 11:00:00,26,0.052,0,2,False,True,0.0,1.0,2753.64501953125
2024-11-10 12:00:00,26,0.052,0,2,False,True,0.0,1.0,2997.667236328125
2024-11-10 13:00:00,25,0.05,0,2,False,True,0.0,1.0,3072.7482421875
2024-11-10 14:00:00,25,0.05,0,1,False,True,0.0,1.0,3135.8729614257813
2024-11-10 15:00:00,25,0.05,0,2,False,True,0.0,1.0,3170.4146118164062
2024-11-10 16:00:00,26,0.052,0,1,False,True,0.0,1.0,3170.6630859375
2024-11-10 17:00:00,26,0.052,0,2,False,True,0.0,1.0,3170.592529296875
2024-11-10 18:00:00,32,0.064,0,2,False,True,0.0,1.0,3168.78466796875
2024-11-10 19:00:00,25,0.05,0,1,False,True,0.0,1.0,3161.709228515625
2024-11-10 20:00:00,25,0.05,0,1,False,True,0.0,1.0,3164.8881103515623
2024-11-10 21:00:00,34,0.068,0,2,False,True,0.0,1.0,3166.931884765625
2024-11-10 22:00:00,25,0.05,0,2,False,True,0.0,1.0,3163.0023925781247
2024-11-10 23:00:00,25,0.05,0,1,False,True,0.0,1.0,3161.4939575195312
2024-11-11 00:00:00,42,0.084,0,2,False,True,0.0,1.0,3175.14111328125
2024-11-11 01:00:00,35,0.07,0,2,False,True,0.0,1.0,3175.14111328125
2024-11-11 02:00:00,27,0.054,0,2,False,True,0.0,1.0,3176.993896484375
2024-11-11 03:00:00,26,0.052,0,1,False,True,0.0,1.0,3160.785400390625
2024-11-11 04:00:00,29,0.058,1,2,True,True,1.0,1.0,3161.22265625
2024-11-11 05:00:00,27,0.054,0,1,False,True,0.0,1.0,3161.22265625
2024-11-11 06:00:00,26,0.052,0,2,False,True,0.0,1.0,3160.19775390625
2024-11-11 07:00:00,28,0.056,0,1,False,True,0.0,1.0,3157.91162109375
2024-11-11 08:00:00,25,0.05,0,1,False,True,0.0,1.0,3157.1761108398437
2024-11-11 09:00:00,25,0.05,0,1,False,True,0.0,1.0,3167.7573486328124
2024-11-11 10:00:00,27,0.054,0,1,False,True,0.0,1.0,3171.478759765625
2024-11-11 11:00:00,25,0.05,0,1,False,True,0.0,1.0,3149.4355712890624
2024-11-11 12:00:00,25,0.05,0,1,False,True,0.0,1.0,3322.003515625
2024-11-11 13:00:00,25,0.05,0,3,False,True,0.0,1.0,3320.091064453125
2024-11-11 14:00:00,25,0.05,0,3,False,True,0.0,1.0,3340.128491210937
2024-11-11 15:00:00,36,0.072,1,2,True,True,1.0,1.0,3387.4033203125
2024-11-11 16:00:00,30,0.06,0,2,False,True,0.0,1.0,3387.4033203125
2024-11-11 17:00:00,25,0.05,0,3,False,True,0.0,1.0,3385.6989990234374
2024-11-11 18:00:00,25,0.05,0,2,False,True,0.0,1.0,3389.3000366210936
2024-11-11 19:00:00,25,0.05,0,1,False,True,0.0,1.0,3379.676953125
2024-11-11 20:00:00,40,0.08,0,3,False,True,0.0,1.0,3388.4345703125
2024-11-11 21:00:00,25,0.05,0,3,False,True,0.0,1.0,3375.307141113281
2024-11-11 22:00:00,25,0.05,0,2,False,True,0.0,1.0,3385.5045898437497
2024-11-11 23:00:00,27,0.054,0,2,False,True,0.0,1.0,3391.77392578125
2024-11-12 00:00:00,31,0.062,0,3,False,True,0.0,1.0,3383.621826171875
2024-11-12 01:00:00,37,0.074,0,1,False,True,0.0,1.0,3382.92236328125
2024-11-12 02:00:00,28,0.056,0,2,False,True,0.0,1.0,3382.92236328125
2024-11-12 03:00:00,25,0.05,0,2,False,True,0.0,1.0,3365.781384277344
2024-11-12 04:00:00,27,0.054,0,2,False,True,0.0,1.0,3369.0693359375
2024-11-12 05:00:00,25,0.05,0,2,False,True,0.0,1.0,3366.7290649414062
2024-11-12 06:00:00,33,0.066,0,3,False,True,0.0,1.0,3367.259033203125
2024-11-12 07:00:00,32,0.064,0,2,False,True,0.0,1.0,3374.616943359375
2024-11-12 08:00:00,28,0.056,0,3,False,True,0.0,1.0,3376.92431640625
2024-11-12 09:00:00,36,0.072,0,2,False,True,0.0,1.0,3399.62255859375
2024-11-12 10:00:00,25,0.05,0,2,False,True,0.0,1.0,3375.5646118164063
2024-11-12 11:00:00,27,0.054,0,3,False,True,0.0,1.0,3393.692626953125
2024-11-12 12:00:00,25,0.05,0,1,False,True,0.0,1.0,3398.699353027344
2024-11-12 13:00:00,32,0.064,0,2,False,True,0.0,1.0,3399.2724609375
2024-11-12 14:00:00,25,0.05,0,3,False,True,0.0,1.0,3403.54736328125
2024-11-12 15:00:00,25,0.05,0,3,False,True,0.0,1.0,3374.163537597656
2024-11-12 16:00:00,25,0.05,0,2,False,True,0.0,1.0,3415.1698608398438
2024-11-12 17:00:00,25,0.05,0,2,False,True,0.0,1.0,3414.187854003906
2024-11-12 18:00:00,25,0.05,0,3,False,True,0.0,1.0,3421.9212280273437
2024-11-12 19:00:00,25,0.05,0,2,False,True,0.0,1.0,3421.2271118164062
2024-11-12 20:00:00,25,0.05,0,2,False,True,0.0,1.0,3418.755895996094
2024-11-12 21:00:00,32,0.064,0,3,False,True,0.0,1.0,3419.52783203125
2024-11-12 22:00:00,30,0.06,0,2,False,True,0.0,1.0,3422.88427734375
2024-11-12 23:00:00,25,0.05,0,2,False,True,0.0,1.0,3424.917919921875
2024-11-13 00:00:00,28,0.056,0,2,False,True,0.0,1.0,3417.7626953125
2024-11-13 01:00:00,25,0.05,0,2,False,True,0.0,1.0,3417.792443847656
2024-11-13 02:00:00,33,0.066,0,3,False,True,0.0,1.0,3418.533447265625
2024-11-13 03:00:00,29,0.058,0,3,False,True,0.0,1.0,3426.224609375
2024-11-13 04:00:00,30,0.06,0,2,False,True,0.0,1.0,3436.255615234375
2024-11-13 05:00:00,27,0.054,0,2,False,True,0.0,1.0,3433.155517578125
2024-11-13 06:00:00,25,0.05,1,2,True,True,1.0,1.0,3432.272900390625
2024-11-13 07:00:00,25,0.05,0,2,False,True,0.0,1.0,3427.1586791992186
2024-11-13 08:00:00,25,0.05,0,1,False,True,0.0,1.0,3423.7492553710936
2024-11-13 09:00:00,29,0.058,0,2,False,True,0.0,1.0,3424.5009765625
2024-11-13 10:00:00,25,0.05,0,1,False,True,0.0,1.0,3426.66591796875
2024-11-13 11:00:00,25,0.05,0,2,False,True,0.0,1.0,3419.6541015625
2024-11-13 12:00:00,37,0.074,0,1,False,True,0.0,1.0,3420.70263671875
2024-11-13 13:00:00,28,0.056,0,1,False,True,0.0,1.0,3510.906005859375
2024-11-13 14:00:00,31,0.062,0,2,False,True,0.0,1.0,3531.409423828125
2024-11-13 15:00:00,25,0.05,0,2,False,True,0.0,1.0,3538.067150878906
2024-11-13 16:00:00,25,0.05,0,1,False,True,0.0,1.0,3570.5220581054687
2024-11-13 17:00:00,31,0.062,0,1,False,True,0.0,1.0,3570.67041015625
2024-11-13 18:00:00,25,0.05,0,1,False,True,0.0,1.0,3565.531140136719
